cord_uid_a,cord_uid_b,similarity,title_a,title_b
kux9vzn8,6mxq2iba,0.019951139,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Justice Matters: Spiritual Care and Pastoral Theological Imaginations in Times of the COVID-19 Pandemic
k0523jk2,0vlkahyu,0.019959208,Semiconductor materials and devices for medical and environmental applications,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
830s7qzn,0vlkahyu,0.019960634,Mental health of Filipino seafarers and its implications for seafarers' education,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
kux9vzn8,4ymva33n,0.01996274,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Psychological factors and consumer behavior during the COVID-19 pandemic
0575yava,0vlkahyu,0.019966077,Challenges for indigenous children and youth,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
vdw27qug,0vlkahyu,0.019969579,Economic Coping with COVID-19: A Conceptual Note,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
p4ettcgi,0vlkahyu,0.019971749,Serological Tests for COVID‐19: Potential Opportunities,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
fx92xnzt,ixnscpqv,0.019982308,Welche Phytos gegen Husten?,Major advances in neuroinfectious diseases in the past two decades
d6su39tw,367c1yt3,0.019986855,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion,"COVID-19, indications for professional football teams and referees training resumption."
7alnaipp,fx92xnzt,0.01999745,Coping with COVID-19 in an international border region: Health and economy,Welche Phytos gegen Husten?
m62f2ju5,kcl0uzdg,0.020000825,Events of Interest,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
r68za4cr,zpo4us36,0.020006241,The safeguarding implications of COVID-19,Versorgung von Krebspatienten leidet
kux9vzn8,bxcg0b2c,0.020012056,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Do Dental Aerosols Matter?
hqo2p060,17trii16,0.020013053,Animals as Reservoir for Human Norovirus,Endlich mehr Honorar für COVID-19-lmpfungen
ommt36yo,sfarwvit,0.02001524,Impacts of Covid-19 on Organizations,So machen Vermittler ihren Betrieb zukunftsfest
2t3mhyp4,fx92xnzt,0.02001914,Customer Service Quality Management on the Courier Services Market,Welche Phytos gegen Husten?
fd9vwx42,cl81y08y,0.020027978,Focused and Other,Auf dem Weg zu einer nachhaltigen Mobilität
0sl4xp50,g3ypisig,0.020038407,Neuropathological Features of COVID-19,Riechstörungen bei COVID-19 – aktueller Wissensstand
kux9vzn8,q8tm88ki,0.020039923,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,The Interplay of Policy and Institutions during COVID-19
fx92xnzt,c43ky8na,0.02004769,Welche Phytos gegen Husten?,Interrupted dreams: memories and emotions of travel experiences during COVID-19 breakthrough
fx92xnzt,26acmpmy,0.020051554,Welche Phytos gegen Husten?,Senior interior design students’ perceptions about distance learning in the shadow of COVID-19
8lr7vkgf,ffbchp74,0.020055497,Informed Consent-We Can and Should Do Better.,Rechtsprechung kurz berichtet
0vlkahyu,kp4j00bl,0.020065939,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,EULAR COVID-19 registry: lessons learnt and future considerations.
iddwqw3z,sfarwvit,0.020067403,Contagious Protests,So machen Vermittler ihren Betrieb zukunftsfest
dzzxxztl,kcl0uzdg,0.020069294,Clinical characteristics of nutritional indicators in patients with Covid-19,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
o6lybdne,fx92xnzt,0.020069702,The COVID years: Predictable unpredictability,Welche Phytos gegen Husten?
2w9zsz4m,hmmnz675,0.020072006,Aktuelles zur Brustkrebstherapie,Characteristics of mortal COVID-19 cases compared to the survivors
9fu9u3ia,fx92xnzt,0.020074505,Sociodemographic Differences and Factors Affecting Patient Portal Utilization,Welche Phytos gegen Husten?
fbj6bolc,ffbchp74,0.020074802,The changing demographics of COVID-19,Rechtsprechung kurz berichtet
sfarwvit,42o54qin,0.020076117,So machen Vermittler ihren Betrieb zukunftsfest,"An Estimate of Unidentified and Total US COVID-19 Cases by State on May 1, 2020"
sfarwvit,rx1z4orm,0.020084346,So machen Vermittler ihren Betrieb zukunftsfest,An Overview of Antimicrobial Properties of Different Classes of Phytochemicals
mraycufh,54d10p6o,0.020101605,"(±)-2-(2-Fluoro-[1,1′-biphenyl]-4-yl)-N-(1-phenylpropan-2-yl)propanamide",Issue Cover.
7ljhd62b,bwhoeram,0.020108685,COVID-19 – Eine neue Herausforderung,Efficacy and safety of tocilizumab in COVID-19 patients
vtdtsl7l,kcl0uzdg,0.020115094,Infectious diseases.,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
nspl014y,kcl0uzdg,0.020115094,Infectious Diseases,Budesonid verhindert bei COVID-19 Übergang zu schwerem Verlauf
vatqqxfi,8ezcu225,0.020116089,Tratamientos endodónticos en el contexto de la pandemia por COVID-19,Enquiring minds.
phhoqm07,6ho4ox2e,0.020118004,The importance of asking questions and doing things for a reason,Pädiatrie aktuell – Forschung kurz notiert
tgk61fds,ta8rxze6,0.020120354,COVID-19 Vaccines in Children and Adolescents,Systematischer Ansatz zur objektiven Bewertung von Verkehrsunfalldatenbanken
367c1yt3,17trii16,0.020122763,"COVID-19, indications for professional football teams and referees training resumption.",Endlich mehr Honorar für COVID-19-lmpfungen
v8q6aoqj,fx92xnzt,0.020128127,Midwifery education in COVID-19- time: Challenges and opportunities,Welche Phytos gegen Husten?
1jrrvjba,0vlkahyu,0.020133093,Pastoral and spiritual care for quarantined individuals and their families,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
7ljhd62b,ikf993qk,0.020142857,COVID-19 – Eine neue Herausforderung,Risk Factors in Patients with Diabetes Hospitalized for COVID-19: Findings from a Multicenter Retrospective Study
77mfzz0r,0vlkahyu,0.02014308,Mental health & maltreatment risk of children with special educational needs during COVID-19,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
xqhxra2p,zku020ww,0.020146076,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,"Educating heads, hands, and hearts in the COVID-19 Classroom"
sfarwvit,kzug9lpm,0.020164592,So machen Vermittler ihren Betrieb zukunftsfest,Publisher's Note
et68b4a4,a9jyx7wb,0.020167181,Neue Ansätze zur Demenzbehandlung,Risk Factors of COVID-19 Patients
wgwc54rv,17trii16,0.020169772,"A call to arms: helping family, friends and communities navigate the COVID-19 infodemic",Endlich mehr Honorar für COVID-19-lmpfungen
17trii16,gdzygaxx,0.020170791,Endlich mehr Honorar für COVID-19-lmpfungen,Restructuring intimacies during COVID-19: Women in Community Networks
zlzlu8d4,f608irm6,0.02017488,Safety assessment of traditional Plaisentif cheese.,Kardiale Folgen von COVID-19
n54036de,iw6ooopp,0.020177484,COVID-19 in children: reasons for uneventful clinical course,COVID-19-Pandemie: Was wissen wir – was können wir empfehlen?: Ein Kommentar der Herausgeber
0vlkahyu,e5v5qmyy,0.020188434,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,"The National Institutes of Health COVID-19 NeuroDatabank and NeuroBiobank: A National Resource for Learning, Discovery, and Progress"
kux9vzn8,oya4icrj,0.020191986,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Should medical students keep their clinical activities during the covid-19 pandemic?
gqg1q3ii,sfarwvit,0.02019396,Vaccines and adjuvants,So machen Vermittler ihren Betrieb zukunftsfest
jwigcy9t,7ljhd62b,0.020205675,Vaccines for older adults,COVID-19 – Eine neue Herausforderung
s5bn5rky,0vlkahyu,0.02020757,Country Quarantine During COVID-19: Critical or Not?,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
fx92xnzt,bn4clmax,0.020209009,Welche Phytos gegen Husten?,Sustainable Smart Cities Challenges in Project Management Curriculum
7vrqmrkj,fx92xnzt,0.020209357,Immunological Map in COVID-19,Welche Phytos gegen Husten?
u0cfvh6f,kux9vzn8,0.020211719,Understanding clinical trials.,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation
zkqy2aqb,fx92xnzt,0.020214932,Implications of COVID-19 on the Loneliness of Older Adults in Residential Care Homes.,Welche Phytos gegen Husten?
to9jjji3,0vlkahyu,0.020215316,Cities coping with COVID-19: Comparative perspectives,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
kux9vzn8,tw3fj6es,0.02022215,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Human Virus Transcriptional Regulators
c4o5r8ka,0vlkahyu,0.020224491,Not All Telework is Valuable,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
90w8sgp8,y3hpzj0u,0.02023141,Welche Schutzmaske schützt vor COVID-19? Was ist evidenzbasiert?,"Acknowledgment of Referees, 2020"
xqhxra2p,pzxrnuuj,0.020237368,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Supporting our Fellows and Members through COVID-19
6ho4ox2e,gqsgldzr,0.020238925,Pädiatrie aktuell – Forschung kurz notiert,Characteristics of COVID-2019 in areas epidemic from imported cases
kux9vzn8,pvj0pzu0,0.020246722,Bauchlage senkt Intubationsrate bei wachen COVID-19-Patienten auf Intensivstation,Big Data
fd9vwx42,f608irm6,0.020247854,Focused and Other,Kardiale Folgen von COVID-19
lq92mlhs,abpts2dj,0.020247895,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Interrelations between COVID-19 and other disorders
upomoaij,sfarwvit,0.020267067,COVID-19 and the Energy Price Volatility,So machen Vermittler ihren Betrieb zukunftsfest
fx92xnzt,qz1q3wf1,0.020275373,Welche Phytos gegen Husten?,Research challenges in uncertain times.
fd9vwx42,3dqljzjm,0.02028453,Focused and Other,An EUA for tocilizumab (Actemra) for COVID-19
4nhxmlad,m5wlk26r,0.020285329,Neuropsychiatric Complications of COVID-19,COVID-19 trifft auf angeborene Herzfehler
5qioku84,0vlkahyu,0.020285703,Pathobiology of Avian avulavirus 1: special focus on waterfowl,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
ax70p15z,17trii16,0.020286072,"COVID-19 vaccination: science, politics and public health",Endlich mehr Honorar für COVID-19-lmpfungen
8mjkpub2,fx92xnzt,0.020288462,The way forward,Welche Phytos gegen Husten?
fx92xnzt,l9s4rb9y,0.020288862,Welche Phytos gegen Husten?,"The Vision of Educational Actors: Normalist Practitioners, Tutors and Professional Practice Advisors in Times of Covid-19 in Mexico"
2w9zsz4m,0kgykn3o,0.020289075,Aktuelles zur Brustkrebstherapie,COVID-19 deaths in children: comparison with all- and other causes and trends in incidence of mortality
f608irm6,q5tpjn27,0.020297283,Kardiale Folgen von COVID-19,Special Focus: Microbial human pathogens.
xamgedfq,xnmpl4uw,0.020298358,Variability Matters,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung
h22uykqx,m5wlk26r,0.020301003,Keeping the research spotlight on COVID-19.,COVID-19 trifft auf angeborene Herzfehler
880aago1,46z4663u,0.020315014,Navigating Client Relationships During COVID-19,Endlich Farbe bekennen
rwqu0v48,0vlkahyu,0.02032123,Ensuring and Sustaining a Pandemic Workforce,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
6ho4ox2e,jf6lnsfj,0.020333165,Pädiatrie aktuell – Forschung kurz notiert,Impact of COVID-19 on children and pediatricians
9q0uvtzk,sfarwvit,0.020334635,21 Infections and infestations,So machen Vermittler ihren Betrieb zukunftsfest
0575yava,zpo4us36,0.020335553,Challenges for indigenous children and youth,Versorgung von Krebspatienten leidet
obxdou4u,7ljhd62b,0.020347083,A note of gratitude,COVID-19 – Eine neue Herausforderung
5zu7okqd,0vlkahyu,0.020353075,Travel and public health,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
q8b0ejdm,17trii16,0.020354893,RCVS survey shows an improving picture,Endlich mehr Honorar für COVID-19-lmpfungen
vherpolo,17trii16,0.020355135,COVID-19 and Cancer Patients.,Endlich mehr Honorar für COVID-19-lmpfungen
n54036de,0vlkahyu,0.020356534,COVID-19 in children: reasons for uneventful clinical course,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
0vlkahyu,ds1z8phj,0.020358713,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,An Empirical Analysis of Association between Socioeconomic Factors and Communities’ Exposure to Natural Hazards
gqg1q3ii,7ljhd62b,0.02036098,Vaccines and adjuvants,COVID-19 – Eine neue Herausforderung
0vlkahyu,48178aod,0.020362731,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen,Examining the Examiners: Students' Privacy and Security Perceptions of Online Proctoring Services
q5yb36ll,xnmpl4uw,0.020379918,The Grassroots Intellectuals,Hydroxychloroquin‐induzierte akute generalisierte exanthematische Pustulose: eine während der COVID‐19‐Pandemie zu beachtende Nebenwirkung
17trii16,nukwb6hx,0.02038296,Endlich mehr Honorar für COVID-19-lmpfungen,Does hosting a professional sports team benefit the local community? Evidence from property assessments
9cu0s9dl,zpo4us36,0.020390553,Motivational factors to participate in conferences and gender differences,Versorgung von Krebspatienten leidet
lq92mlhs,dzzxxztl,0.020393156,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Clinical characteristics of nutritional indicators in patients with Covid-19
2w9zsz4m,czjoimhb,0.020393183,Aktuelles zur Brustkrebstherapie,COVID-19 treatment in patients with comorbidities: Awareness of drug-drug interactions
2w9zsz4m,dqhwz43f,0.020394046,Aktuelles zur Brustkrebstherapie,Primary care: challenges faced during COVID-19
sfarwvit,8inq4kpd,0.020394579,So machen Vermittler ihren Betrieb zukunftsfest,On the authenticity of COVID-19 case figures
tgk61fds,quj1mxlb,0.02039539,COVID-19 Vaccines in Children and Adolescents,Unternehmen setzen verstärkt auf Crowdworking
qxhpkkhn,0vlkahyu,0.020399926,Cardiovascular Biomarkers: Lessons of the Past and Prospects for the Future,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
ptxwnbhf,5r2leevd,0.02040119,Investigating people's anxieties and concerns about COVID-19,Kündigung – Maskenpflicht – Anforderungen an ein Attest zur Befreiung : KSchG 1;BGB 242
cl81y08y,28hlwjw7,0.02040544,Auf dem Weg zu einer nachhaltigen Mobilität,Highlights of the May issue.
cl81y08y,n3x6iehh,0.02040544,Auf dem Weg zu einer nachhaltigen Mobilität,Issue Highlights.
9bl1hs75,cl81y08y,0.020405449,Issue Highlights.,Auf dem Weg zu einer nachhaltigen Mobilität
cmiudlxe,cl81y08y,0.020405449,"Highlights of the issue 6, 2020",Auf dem Weg zu einer nachhaltigen Mobilität
8uff2f6d,m5wlk26r,0.02040648,Financial Markets and COVID-19,COVID-19 trifft auf angeborene Herzfehler
bzu0vp9q,cl81y08y,0.020407097,Risk factors and electrocardiogram characteristics for mortality of critical inpatients with COVID-19,Auf dem Weg zu einer nachhaltigen Mobilität
idasj7gj,fx92xnzt,0.020409092,Predictors of Nursing Home Covid-19 Cases: a Community Vulnerability Approach,Welche Phytos gegen Husten?
q5yb36ll,xqhxra2p,0.020416588,The Grassroots Intellectuals,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie
7ljhd62b,mh3r7j1l,0.020427082,COVID-19 – Eine neue Herausforderung,Physicians' Perceptions Of People With Disability And Their Health Care.
7ljhd62b,io03vqia,0.02042709,COVID-19 – Eine neue Herausforderung,Physicians' Perceptions Of People With Disability And Their Health Care
bh20kqwf,d6su39tw,0.020449976,Covid-19: Lessons learned,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
lq92mlhs,6q0qvxy7,0.020452527,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,COVID-19 in patients with neurological disorders.
0h4mw2nl,0vlkahyu,0.02046029,"Intricacy, Symmetry, Diversity",Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
49xllcu2,zpo4us36,0.020470073,State of the climate in 2020,Versorgung von Krebspatienten leidet
xtvj6yyj,sfarwvit,0.020472942,Legaltech in Public Administration: Prospects and Challenges,So machen Vermittler ihren Betrieb zukunftsfest
w72ielhf,17trii16,0.020474099,Editors’ Note,Endlich mehr Honorar für COVID-19-lmpfungen
46pn6jmc,7pc2wwbw,0.020475868,Warum Austausch gerade jetzt wichtig ist,Chapter 9 Presentations
xamgedfq,hrbxg1yg,0.020482063,Variability Matters,Es gibt Hoffnung
tbes7uke,d6su39tw,0.020484183,Infections in Travelers and Adoptees from Abroad,Erfolgreiche Behandlung eines drittgradigen Pleuraempyems infolge einer COVID-19-Infektion
xqhxra2p,h22uykqx,0.020499818,Akutrehabilitation nach COVID‑19‑Infektion: Eine ausgewählte Fallserie,Keeping the research spotlight on COVID-19.
fouh4jhs,whl6yq4p,0.02050642,Konjunkturpaket notwendig — Rückkehr zur Schuldenbremse nicht forcieren,Cardiovascular aspects of COVID-19
pyeyl58n,0vlkahyu,0.02050833,Transdiagnostic vulnerability factors for behavioral health problems during COVID-19,Wirksamkeit von Pflanzenprodukten gegen Herpesinfektionen
fx92xnzt,sxpkulq8,0.020508913,Welche Phytos gegen Husten?,Factors Affecting Portuguese and Spanish Hotel Guests’ Safety Perception Under COVID-19: Insights for the Development of Personalized Hotel Offers
lq92mlhs,wzln5by7,0.020511324,Nachhaltiges Wirtschaften setzt eine nachhaltige Arbeitswelt voraus,Thanks and Appreciations 2020
3dqljzjm,tcujgtnt,0.020514907,An EUA for tocilizumab (Actemra) for COVID-19,"Mathematics Support – Essential at the Best of Times, Crucial at the Worst of Times"
mzwpu6iw,6ho4ox2e,0.020521237,Trajectories of vital signs in patients with Covid-19,Pädiatrie aktuell – Forschung kurz notiert
5r2leevd,92ivie3y,0.02052456,Kündigung – Maskenpflicht – Anforderungen an ein Attest zur Befreiung : KSchG 1;BGB 242,Our Responsibility to All of Our Patients and Families
sfarwvit,52dbmw7r,0.020525282,So machen Vermittler ihren Betrieb zukunftsfest,Comorbidity and prognostic factors on admission in a COVID-19 cohort of a general hospital
